session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
gAAAAABnx5eqA-EedRHrM-4GCdmKEl6cxiKFnvXVQiFWt6g4EJwm5A6PHgf42rz0FeiB2FRGKRRFwQCxOoAXlndJGKqrmuS3Bw==,604,TCP,2,1237.4994056845114,,0.7084032642836481,0,Chrome,0,1
gAAAAABnx5eqha_5dgwo9i1uqaEJHGusT3c5ix0bBXpMGmS5IzX98-6cs32ufzDfgKL6Xtb9TKDnzTbxIDii98d_upbYruRf1A==,564,TCP,6,2127.6082517718146,AES,0.7693184680838822,1,Firefox,0,1
gAAAAABnx5eqpm3iLmv_gTqYTaA5eLly2k5-PRTGcHCB5FyryiiPENz6tpvA9bVksu590wijfsE9cOO1mW5fDq5TodzN_6GIGQ==,533,TCP,3,195.4758614479481,AES,0.3981624695590103,2,Chrome,1,0
gAAAAABnx5eqc_2I_fJixijcbBopuzFSzBvkT_T7UinbxYZOGfsO2wDVslEwC45Gy_UewRFLopEPK-BH0zau4GK2RfN16SeqdA==,300,TCP,3,611.0026605173377,DES,0.1891057485754551,3,Edge,1,1
gAAAAABnx5eqc22IuIiyWIS5ORFL5RoM_Q926TUcBX5VBWm1sOSpqW2dcAW4l2_1-CxZT1j8RT16blq2QWwgshXkj_vqPV3YNA==,463,UDP,6,1106.947643723963,,0.4161703188602702,3,Chrome,0,1
gAAAAABnx5eq0Avjt5TIAXPCZsUF-2srnVlKZj05Au8XsA6qhytKEh9THpRaKSNMwCH0HVjxzzenlqjAPWOHm39FDuGCh47rcQ==,64,TCP,4,322.32301851949325,DES,0.3700608809086375,3,Firefox,1,1
gAAAAABnx5eqSmd9yaBteYst5sbvub8wBJ9Q0nb1njAOat_4kbb_f-VeyPmF3bGNRKRhyFzXjC1ijryGnq0NwtdcCVf_sHjg6Q==,535,TCP,1,127.12001517131992,AES,0.1551000199650676,3,Chrome,0,1
gAAAAABnx5eqJtVFLOVkIbpX-yR2LNwYOuvRdQ58h-ruGyRSP4Ikn2x1EjATh8oifX5cTBQHmYcPCTc_oEkhLpHgTlewAp0qag==,785,UDP,6,398.3881946342808,AES,0.2114642500442072,3,Chrome,0,1
gAAAAABnx5eqi9anRwKNumEPVWkMFO7HQfe2f3njQBtPq6DKcOpZIoXim3lRcyJOUOeGuI5lBQs0Sz0fuz_BrwCwZDNWzoXjJw==,205,TCP,5,487.883600594556,AES,0.5218718165652453,2,Chrome,0,0
gAAAAABnx5eqNNpnPFLgCe6q868kPazVS6qNUdErgzIqdE-XY89AmU9T3m6dt6TCNPiO8FBTmhe5sxUaI4bDTTJf5RY-oE7QwQ==,382,TCP,9,1084.521900202061,,0.6725953772372514,2,Chrome,1,1
gAAAAABnx5eq9K0XTSqaICLav_A7I2u-cnFYZY9hEddKebWK_uhxtCNdRzai9p0NjmETQd17StSlfpCFM48HBYzmujmDUq6dxQ==,565,TCP,6,177.19978521773456,DES,0.3691069407419278,0,Edge,0,0
gAAAAABnx5eqY53_9Qx5-rgOGZSetOIn8jPLujansZ2RBZtJutWZLmZRtHCBj1k-vKmfcfPIe-M9UJQbeRGNf6JOTTl95ci2pw==,750,TCP,3,1350.4048734725866,AES,0.0883118378929129,0,Chrome,0,1
gAAAAABnx5eq8hdmPbCqii7Uda0OglZ0M_ZoWl6b8RyzzR8Fev_pAsvoC3kGGgUkAKv3c6QZEv5MOreDeiin5-b-mXW0S_ZOxQ==,410,ICMP,1,558.0119397989891,DES,0.5269672547060541,3,Safari,0,1
gAAAAABnx5eqmqfPbJ3nIpJAHt7cnLobSKI5O7Wou_17NGX0gTxusgXZRnL9aTW2fvUTMTdnGWHkADIlyJZX6tLsvb8kbvoLzw==,361,TCP,4,1873.8138249559736,AES,0.0979904534421332,1,Safari,0,0
gAAAAABnx5eqVSRSu0_N3TzpDb07aT5XyuG7QNIc5wzJzwooaWJlvX9VMqQaQcgpRHrODz8h9HzrU3dh3mGAbEAW6tGpgKs6wQ==,106,TCP,3,667.3740981913085,DES,0.6141902497335023,1,Chrome,0,1
gAAAAABnx5eqhvDnw_0LEOXiiwRpCe589F31uvqb4JLGyvX-JAFpBilr_5Xl9jvIUsWGlvd_6j76lTUOlS924S4zRMatwuk54Q==,520,TCP,7,473.707479540351,AES,0.4863994814677572,1,Chrome,0,1
gAAAAABnx5eqzqqQ3Kv4xC7r3-AW_mZahpBWSaV-gkYM5d8diP6eGA4dRKg_EmofCZNdtldnPqx5u13t_xeXowSsCO7dOmSpsw==,908,TCP,4,270.38758730144457,,0.1794107066163365,1,Edge,0,0
gAAAAABnx5eq3cp1ozZP5KjVWgD1vSywEUkJDqbIK_2hx_IT9DKnQDjApQW6IuTRNAhaF90RuFSsvXzfC5ZYk3LLiY1Ezr5FNQ==,555,UDP,3,89.85654802696176,,0.3586123077237835,2,Chrome,0,0
gAAAAABnx5eq0VbwcHfvoIqpF4ggcPskF8QDP5XIC1yBhhWSLlsOC08_OMvAtSqQTccIQ1bGHpeJ3iRnvH4EYDGypVbX6YbXTg==,495,UDP,3,371.7942243394874,,0.0489178584657766,3,Chrome,1,1
gAAAAABnx5eqL0Bj8wDT_HeLGrcpE9snNJL6gVuGM0JiHzb_y_hmBarKR1nx1uAOF29bsqNJk3DnpyoQhgY1YvX5Xk8eEhOhug==,564,UDP,3,427.0342285264404,AES,0.4011656283293006,1,Edge,0,0
gAAAAABnx5eq2t2jBG2Oc9j7DNpuzodNcvdPdresTbhIilJcAtrEGiF3Gd6BaVM-Sv1RH4fmTL78pe39goGtC-iQGbjeSbtR6Q==,497,TCP,11,671.9952961276024,,0.6779675711236876,2,Chrome,0,1
gAAAAABnx5eqaWGEFA1yZfEW-qDS1Zqgmtj8Vpe2eKxZ9pk5mfkRCAQ_gVxz3ggYKKb8k0Y7QtYjNySmoo56qK_J-XXej0fGIQ==,337,TCP,6,1572.0402334643331,AES,0.1270928706115252,2,Chrome,0,0
gAAAAABnx5eqGTGhNNG_0EfBRKtB7_2z-JEmmS7XaTnD5xLYRxWgYXjja8tqJ9ZHg6NV00NhsVe--QQkrfcZ9tAGNZhE8SL2mQ==,664,TCP,5,498.620816017338,,0.5987844631484959,1,Edge,0,0
gAAAAABnx5eqv0PbPP-tEswxK-ONAyAlIryVb1mC0UFy0yhhaM_QfGId0esQ95DMN8HUxyXlHnip4Bnb_6qDyekxiq-JQhn0Pw==,545,TCP,2,301.83399707972137,AES,0.3729511879697992,1,Chrome,0,1
gAAAAABnx5eqXpSsTiW-xpZU7luYogFEEUZJ3D8giGO0Ewby7mCN18T79QZXEGQLO6TvlBMrq4BxzSp0tK4vgQpj-lavTSTpbQ==,503,TCP,3,1652.4852675253835,AES,0.8332083101251149,2,Safari,0,1
gAAAAABnx5eqHC0GprgRD2Ic8ZcKBrIjyea2d6FFxGxtaHYz0NNUvpEQivCzPL8IWqUQ5RcPtLm7KqtDXs_Opcseaw_Zgc5Pkw==,304,TCP,9,1059.1607121084576,,0.3026991198484082,2,Firefox,0,1
gAAAAABnx5eqEK6yd1EaxlE6f6fjUN-UOrGjn6ODmB3AYO-eW9x4Qko7mCPl9OsByFf8kN3mHvhFxPSwLAK2HEBn6oM0UoTS_g==,760,UDP,5,293.4144647745568,AES,0.3917583843446509,1,Firefox,0,1
gAAAAABnx5eqtAu8D5KslwlAxP_ONo2IwPqefjrBitceszNniLIuyP5rBI_E6JZhko5ithI1J2RKPxjOJ1Lb6bjp2NcfrOzYWg==,632,TCP,6,146.1251609653271,DES,0.0743326866775461,1,Unknown,0,1
gAAAAABnx5eqDD08nrU9sxKAjieFz5BreFbSmnSob7eVsEaKvMgK16Je1JZA-XwXCgEeNMZ6ur3-slTUhobO59VOaXNUzquBaA==,389,TCP,6,275.15072527666564,AES,0.5351267659466259,1,Chrome,0,0
gAAAAABnx5eqqqt_zUqxJuYMyT1WaL-BiRltaksaoPu6-M4DdK3dIbH5J8r2mXh3WN1j5wGbSOurZM5msoAtnLZLsBV2J4-8iw==,700,TCP,5,105.58047480509488,DES,0.3955799876944555,2,Chrome,0,0
gAAAAABnx5eqCxa9gMOuRTppTbDilvNQasQjn9Z_lNf3Xffd3rkeW_1YjI9lVqv6Bim_e-Ng8rNgjRU1gHD201Hk5MGBAqtC8A==,400,TCP,2,1869.876542249072,DES,0.2007408883879825,3,Firefox,0,1
gAAAAABnx5eqMWMYAAa2lIvFxQp_dFvB1BZMYHTMhEL9HNcT8SP54R-UHFQ-yc_DhQ3jyOOdq34-vbldGXGKmuhgsGe1LFjsIw==,343,TCP,3,756.8369973354605,DES,0.6974819367088048,1,Chrome,0,1
gAAAAABnx5eqhuI5PvHK9MiZniiWyESvFdmrjV8fle7klIV83SapaLYF9vH60ye7ak0OAC-tD3gX9KSZWlf9V7hST0L9DuM-fg==,348,TCP,1,1593.2180640237457,AES,0.3295536490404486,2,Chrome,0,0
gAAAAABnx5eqGUb5fa1Sy20-oYzIOEnvMchKWuRHhsoJjgGHKVaOkzIs7LamutaVSnOcdet-5xxF_czQIK5udC_nADcRh10b4A==,145,TCP,3,1373.44422799343,,0.1519581246104771,2,Firefox,0,0
gAAAAABnx5eqZwbOKm2yxWBQn_ENqK6GFT0ZFIj_Ya4I7OWt5xxCYNa8d_PnhZja4W-eaW6BLlCgbN8YwNbco50EvVvk27xUAg==,594,TCP,3,133.06620731753108,AES,0.2528444180039174,3,Chrome,1,1
gAAAAABnx5eqFJzDKlpD3nwXF5AWCMgBWGn_CXzCmz1AuATmBx7wJumrj5459GigVm1BjJ8D6vn7y4ufgiU9wTGEEamgsUFkCA==,133,UDP,5,468.1538483890977,AES,0.1844795842187238,2,Chrome,0,0
gAAAAABnx5eqAtjkbvrFRW2CCzAxyIeNsI90yGAcyiQp23OhUyb5MPAQOGpgtn-blwxm6qDVgHEYC9FfXzcloRhLsK-84SXeqg==,254,TCP,3,2862.2539212685647,AES,0.1372910263844785,0,Chrome,0,0
gAAAAABnx5eqf753_93lkJDPOov0Zf44_V4YZq02R5Qs50Sd7nxbg9jaDkCmDHbbsLw5ZFk41Q3lZxPyegM3M2_QuQvwXobwiQ==,84,TCP,5,213.0436883271124,,0.1553578114926392,0,Firefox,0,1
gAAAAABnx5eqXnVnvc9FK_8lJGrP5yaR7UKV2QJyhFxZZtVf6a78u6n0Nld6n8i35KGkDfhO3qsCP7nVgKtPpv9LdWuQfue1AA==,482,TCP,4,41.23583959339211,AES,0.4760148328286818,2,Chrome,0,0
gAAAAABnx5eqYpKW4DiRCjErvg8OzYvd-3opM8FcJznX1OQ_1bhxZCMx-xbMtxtrQ5IjHUN08m8_ay0gBZRg1ONMRXSaeHbbww==,469,TCP,3,339.73075517915936,,0.5677371730014102,2,Chrome,0,0
gAAAAABnx5eqOQoDg6b1izUwbzFhpuxeROMARh3qmnkkxnNw-7ZqkH7_hccru0ieN0RSrgWSuUlQE8D8e-giSdtTvXiVmElitw==,434,UDP,1,572.2255767953302,,0.3216385685322596,3,Chrome,0,1
gAAAAABnx5eqxgWP9NAa2IPY0UWro7D7fDYiyrA6MjvlXgVjxXWpfQGq9KideS0F7NAPXhg5c4I01OFf4PONjKrgifhNpu9lOg==,291,TCP,2,45.99943874418391,AES,0.0425016965702092,2,Chrome,0,1
gAAAAABnx5eq6Qms9UvkRmQtk2hxabSNpS7p9xeanHxszU7f7jX9xU2hbtVvInRFAn5VER_UIhkdZJ49fhuC0i5D-3GKMK-XUQ==,265,TCP,5,445.040315514929,,0.0992387681069243,2,Chrome,0,0
gAAAAABnx5eqm0LNYkqFWOdORMAqIVPI9k5OcY5pkMULXfWrfSxFnrFxF76Zp6dnuP9SF4I1CdG2zxdv3_CKoT_FTFoABfE4-w==,592,UDP,3,233.79414239815844,AES,0.0695339534271099,2,Edge,0,0
gAAAAABnx5eqkMDgUFhX73bfoIM4YQ0Pe_dHBTlD7gZKXBmtgEOEJ-4ElzTBst5z1ke01E-tPkFMhua1i0CDz_uwu2kkGPfPpA==,389,TCP,4,190.72551249772764,AES,0.4728132422862252,2,Firefox,0,0
gAAAAABnx5eq88TH2AlU1TeuGc8Wl0S97NIWyF2B9e_WeYqbJK2fMpzlv2EDIprZVoiMQ9TpJwat9BwbwVNLtpacjycED-Eemg==,563,TCP,4,245.1191921471636,DES,0.2395235587379269,3,Safari,0,1
gAAAAABnx5eqyLIQWmncMerCwjk_t6mCZlnQgv7-46bFi8LqtnLQAsJhK64eV8eWhlgl_Q_oT5XbKqUX4G8Fct4gN-dc3DAcNg==,322,TCP,2,89.10174976536726,DES,0.2415515187730515,1,Chrome,0,0
gAAAAABnx5eqnwe04eG0cpsKudRo7OhkeAo1dmuVDJdp_urdiZ4xuPLDZfL0V9O1TM0SeWcOrX2xDDaMwLR0WKQ1btfaAEjcmA==,536,TCP,4,63.79567614472775,AES,0.6882958659480733,1,Chrome,0,1
gAAAAABnx5eqrA4TpoTjCbR0FSYcfhAJ9lxXpL31RAt8nQDhAqoTizaT9B4Xd0iYECH9r25qW4ymyei4XghgbyA1MRAE0qKtoQ==,760,UDP,4,724.7664012058137,DES,0.3449806868930442,1,Edge,0,0
gAAAAABnx5eq8WspbDMUwGfXD2Slpghk6QmM3OTItnnzrkmJ7-b8yZGMKqLW_uKS6nsW-fodDzUb8b8svCRJhuxweAgly7pFag==,617,TCP,1,2362.609178770468,AES,0.2135860802630695,0,Unknown,0,0
gAAAAABnx5eq9LX9O4zLtJ0VVefuFmo3XEDWCSD-hZ1lpZKCi9d-mglm5DYwhpSlbPbRYRimBxiqhvOvAWXgd-h8pWxZrBRRoQ==,417,TCP,1,1306.7389007121144,AES,0.0816868058812258,2,Edge,0,0
gAAAAABnx5eqnBPRDBCnpfV-atpjnVeK6Zm5NhCGFwcnPjmBzziw3fVJFveeNrJk0kRdtK5D5lSR7gGImtLS4e_hZK0eYo-_GQ==,551,TCP,3,1436.125721317807,DES,0.2515135006503876,2,Chrome,0,0
gAAAAABnx5eqqBURosSgW5ki5-P2juye3AfYIpG5bXKe-HGErP1W2KuBSYLRCPxjv5GTPg_q3Hq-4leEtVoEeEMd0jlhNkF3Zg==,451,TCP,3,1062.6667440362166,DES,0.4238571644650619,1,Unknown,0,0
gAAAAABnx5eqC6mx_KYOtx7bOV_DsWTCAX2KSGlNkFu0dR-oU5oDr5IvO34C_wBpYavrJ0lIpYM3yg-Fa5lj5cLYUFX8BGxrAw==,501,TCP,1,2498.539939263599,AES,0.2080319728633227,2,Chrome,0,0
gAAAAABnx5eq85HcehFeSxhxohwfPYhlKmwy4Ix9uj5_ftXRLmt-byPWvbmC7LvYTLHa_4eD9Qo6GnYUQyPjqgGr5wX4Z1N7Xw==,434,TCP,2,2405.4423376673803,DES,0.5525920272911374,1,Chrome,0,0
gAAAAABnx5eqXGEVa7RooSozgJirMiZ0BCTHstvMGyAkri0atOhj1FIjZU9RImpncWwS7F9_b3aoECm6PkiR7QMm-urq3WlUcg==,467,TCP,5,1205.155358262293,AES,0.4265308978308864,2,Firefox,1,0
gAAAAABnx5eqlhHp7hG9z-uE6VcCCfgzzCfZoB8I2kX9ME0CV3hJTC5ZDkiSlsQGaVuEt74CduXZExqVFaXe9qQxdyTKYVJGYg==,542,TCP,2,1006.8734626959586,DES,0.3154420472430653,3,Chrome,0,1
gAAAAABnx5eqrv3wWsBXCzgQBqnKZZARwK90XjBzqy136ZmUv5uJikG8XgoAAg5EeMv8LZGqSnK5hkCJTBTmwbZbq10aawx1Ig==,301,UDP,1,291.3965571044554,AES,0.275377606882422,2,Chrome,1,0
gAAAAABnx5eqGo48yhGXqnSp6JKZNZCJz_zc2af6lGbt4YO5bATpgCtAdyyEvbterQY05jYPlEAzxR3ksubXeQDQukhao6_R9w==,296,TCP,3,76.47460133845063,AES,0.1152219810183087,4,Edge,0,1
gAAAAABnx5eqgVNV91EJ-1uKZw50gqNfh5Hk3K_YSpRqRVmDZcz3IeBkQglbzREvDynNFPOEaXw5K48XR_kjgvk41L9SKW-o-g==,222,TCP,3,77.97382085932622,,0.3171516515619829,2,Edge,0,0
gAAAAABnx5eqR2KxqJ01hB3syyrLoY0l23iyoQJGvIoE9impRDvXwj2z03zytqbC_fAfe3R5JCICoLBhVU-ZlcfKNFbr_nuz_w==,179,TCP,5,1066.2364715414728,DES,0.1349751786973285,1,Edge,0,0
gAAAAABnx5eqNUzoDMxoL7zDhgb-2L1KDsEHpuHTBJcQUWrPRaZ434daUPJGNAY-x2cMHNWDgzLtgSyXFvhrni5EmQogn9E5xg==,256,UDP,5,23.027343155869342,AES,0.1919353039368517,2,Chrome,0,0
gAAAAABnx5equcuAkMK2jLN3hjRiKPjSbG21Ye0w8--Ph3sg86pe-PGbUWzi6qIKNGRqG6ABt5WB4oBXSSM-WUR7QeCjo-_9qA==,531,UDP,5,1356.0369421679743,,0.8439486535587915,0,Chrome,1,1
gAAAAABnx5eq5azFaTCEmv-PTYJkG7fSOs4z3htOVntRT6EY9vqIhn8ccQLT5_FKLzwFVHpmfCoJmzqh15nsOnJc_qB78smNQQ==,321,UDP,2,365.1664833956509,AES,0.4550081974958714,3,Edge,0,1
gAAAAABnx5eqRfcTUOusBk5HZC5xLI7_Xkn9Ewe1j_A6ePEwiEgQecpKes_-6jkROsni1h02ODVzwq-WoNz1c0gJdon5zj1dWw==,602,TCP,4,170.6343219445897,AES,0.7446026461761822,2,Edge,0,1
gAAAAABnx5eqe1Ru1lIvu3CXj8bsQtksOogLf_FgQtvSO9JHjRvWvlCeL-XJHGvWacNao6H-o3unwN57D2LM-3PuzSN1QHJBOg==,506,UDP,9,418.843033703943,DES,0.2576399966485261,1,Safari,0,1
gAAAAABnx5eqOH70YsnvXyJtRC-RtVvLxQr_gKFeu2plUH00fIAq-yv_qTbB8k3PgUjtlgMaXOxsP-BUX5mOSEylSm_KuRrbtg==,106,TCP,2,971.9521210231214,AES,0.5664623155185019,3,Firefox,0,1
gAAAAABnx5eqW--mQjaI1kINzwKOaX7eCcqgmhIhJ4N17QK05JIgKJOS-Hw8KHNP9HXb31ivA65BsZZv7QdZx3KxM7MCtMUReQ==,630,TCP,2,257.3889653610984,,0.1893133797989243,0,Chrome,0,0
gAAAAABnx5eq6X40LqvY3FoiEaqIy5QIJJxj7xZrrJDWmYm1DR59EKB27cu_TXOw4jUK8Wv_uusicqlvQ6OdeWb9Flujt0nAcg==,662,TCP,3,152.55887741317267,AES,0.6722197856180666,2,Chrome,0,1
gAAAAABnx5eqj80VMtKcM40-UQe65xKjDtSZaUViJNiN16Xi8pqXUzrRHXK6_aF5y_5fIFSCpKLUYqXwKcTZz5rc1fTf6ALEug==,301,UDP,2,1071.1753458286526,AES,0.6755843966190419,2,Chrome,0,1
gAAAAABnx5eqbNDGIgxrFn6zQtuchtxP0DX0kDHohBY-STH0iWstELsIQYtUhlb4B3-RXMp0DIh3TZKwFclF2ot_UozuDwxM8g==,584,UDP,4,1700.7658033771622,AES,0.4945837512369254,2,Chrome,0,0
gAAAAABnx5eq3XESz8Io9icWVBXJ03oWCiAWFcDqvdVxqU1N9E6yGEX7t8RzJD-IHnIVEhkh4glHMtv2v8VfEH8yrS1btRjzgw==,328,UDP,8,704.6323145848445,,0.1245960053247406,0,Firefox,0,1
gAAAAABnx5eqY1dx4QvRybNqbByA764K6Sw_oG9Rp7-2GryifW8ObRIp8Mv64LbQR19iAI1pSs3R7rxtkEaO4mlGLBHmHM5f0Q==,519,UDP,4,593.6272560127627,,0.6499789500237344,1,Chrome,0,1
gAAAAABnx5eq7RvfmWQVb_GUhjdODmp0f6GPfLl_Lx5n5PEheCUj6feuuyhfhlwHtrZqXZj__w9rLiFTeKat2SeahChc9tIzYA==,247,TCP,2,1124.7910664239723,,0.3851433675273834,3,Chrome,0,1
gAAAAABnx5eqinzIBEKRoJmRmLnoQvIlk3qhkQavFN8fkN2oa1EoDX7JXd1iee6XZTMlvy7fFEcofuvLxJMpD-1lauSvqJFDrw==,141,TCP,2,1055.3469125830482,AES,0.1352163015345739,1,Chrome,0,0
gAAAAABnx5eqM2McS0yJ2W_KSzypaXuqJDhPeO_Lf7YfW904K6RDaNNop9fvuf1rOv7bFnKo7BScPH9zKecG7UEjtD_e7P16zQ==,423,TCP,3,5.038555680694847,DES,0.2551100249323845,1,Chrome,1,0
gAAAAABnx5eqXhC-DGPRkm9Z1kObDzvhbQtkJPkgWeuREHf73MYjy03Vj6FHy1xPUfpajC68bLLlV3L29JpfPPzVbFF5wDEYgg==,475,UDP,6,264.85532615640653,AES,0.3022179177144434,4,Chrome,0,1
gAAAAABnx5eqDcR451GOr0jArcO_Sjj0xyJaYzxkMI09GqfzKlfOYpc3UVjSc2ir82Ds2f5N5j2YNhh3d6QqWbIFSZB5WfGJHg==,420,TCP,4,2150.750912194726,AES,0.7401259278645025,2,Chrome,0,1
gAAAAABnx5eqEz3WJkGe4Ou0VxbaWwvETfpC8Jotj_z5HL_0c-2sQotREOFYpE6UTaW7LWqVRXhEW2fS5A2Lh1Ox7nP_OaDOYQ==,263,UDP,3,2579.1542530702363,AES,0.3920274441617425,2,Edge,0,0
gAAAAABnx5eq9x-LJBo7Cbg_ip_z_xq8IlohVMuD1U1MOBkHc2B9G8Sy-D3mDTvadiU06O-aF3EnjtBnP_-sHBfh2H217bdThg==,420,TCP,2,571.1488754823982,DES,0.1776860295713731,2,Chrome,0,0
gAAAAABnx5eqmt0JpMrcrVC7u3-BT64R7dRR3oa8p-4wEQ5pik756XUxJUJ-Rr14KhZf7895DpMlUcK8O4mEjtfxcWt9mlxupg==,553,TCP,1,656.9481223708062,AES,0.122391021659616,1,Unknown,0,0
gAAAAABnx5eqJeagUZ0Gq85fRjONbYLyOY_O33xYOY9XN_ZSOKTsm2Ykvm0D2O39plVvddL6ErWm98ZEAQrFS8EE_skrpmVSjw==,491,TCP,1,0.5253896510995227,DES,0.1158183620508458,2,Safari,0,0
gAAAAABnx5eqcGJvWIkzecyeITEbNv5J2Mhio_aZt5AkKGXIPnt0b82ewyoC7nfEPL77kCow2L1sD8ORXzVErAm0raE9ObioPg==,536,TCP,4,892.623073590719,,0.3939749460683414,0,Firefox,1,0
gAAAAABnx5eq7NrI8fhydiGTTrXDzIz_PLhiv9DfEK8obBu4y221WG6lvgjPt_YnHMlF192p9nq23k2KPHuRmSnlj-f1adO6jg==,365,UDP,3,191.04835850401216,AES,0.4677024098378993,1,Edge,0,0
gAAAAABnx5eq8uxZIWyJovQTxkhy4b6IvnKIwOmoLCR2FcNE5KwG-1ujqONqLyNCf_9KOJv5F6mc9UzsVSQDj6v4hANrp4IScw==,734,TCP,7,109.4918504583416,AES,0.5373098462179463,1,Chrome,1,1
gAAAAABnx5eqqaecsdk6DqjytkaFan45EDMrDmKW7g2_hyAPqsP0l17uefm9unk6fykkDCvDn-oF7ubHYoh44IdrdOG4gUz61g==,264,TCP,8,290.7112378942481,AES,0.0773581504591741,0,Edge,0,1
gAAAAABnx5eqFShSlXFvOFVvLUJ1Aiwlo_TRrWArz3XCB37BeWzcupy5YyyfhnZ8VCQYyIHERyx0cNdr3lsxJfqYshVqcLt2xg==,597,TCP,3,874.6423801659615,,0.5763706849467983,1,Chrome,0,0
gAAAAABnx5eqo2TUjUVQ1m2RgkQD9ZNA1-ApGA4UqrJCUWXkoVu5b-mA9R2LphVhAUwiILs0AcDjOp21WiT_4Nf8K95jh1h4Bg==,736,TCP,5,458.63382871586936,DES,0.0418765633903934,2,Edge,1,0
gAAAAABnx5eqEE6yTA_AukksPLyVRFJPyM2YAPcPfdGs5kW9tLseoVh-rpluDp1brt3-xh9ocNYNIUZ3zq8N47EojuiA5GNf8Q==,596,TCP,5,343.46814049905106,DES,0.1574145777138944,1,Chrome,0,0
gAAAAABnx5eq5Ron1JuXtzkADICYdW4wqZOE8ZSoE0N3n81Rmd0KPeHMak38721II9DutlI1W2yWSKGTkbDzSyi1bxsLXnEKqw==,459,TCP,1,1038.0634863302005,DES,0.2649970396634734,0,Firefox,0,0
gAAAAABnx5eq9xHPg5xDVhUmzuJOFI9a6OUJrqcLOTFrXO7KvOZhhM-lh0-sL13gwuYPTOp45tWsE35jhRPf0RhlkacbeGiFjw==,394,UDP,3,1344.403874443265,DES,0.478579150010197,2,Edge,0,0
gAAAAABnx5eqOSVY_QAulFvT5FLgJF2jP9dKi_ChSaPFZ5iUN7-RnyO9zfQj9HtwfZALcFW0MVNUz0ppL2uSM_V0A-DZ5JaUzA==,707,TCP,4,1627.2837673112494,DES,0.3972607850770154,1,Chrome,0,0
gAAAAABnx5eq9qL_-s4ts5TD6k4V8Q9qnrRXdhJP6bOH1ovYaAAuBxAVa0LgH5YKQHC2coXY0vyDyptwUrqC5RPpCe8AeqbH3w==,215,TCP,4,470.6735103209337,AES,0.6156391183175601,5,Chrome,0,1
gAAAAABnx5eqTOoG8MytX9eBmLOQfZ7GmXxelkg6tc1e_4NhbYt-rVrcul3G7o1QP6fewWC3-lH4v5tJXokjuTDPQC936t7NOA==,305,TCP,1,1012.1905503603512,DES,0.6686261577684615,3,Chrome,0,1
gAAAAABnx5eqq3mjeT4XAVxYDMvk0IZKfbRLsaotXIKtJpIhindswjbkJBW9WSwgrkkzqmSEE95Sc1JJ_570K6cPQIdNbCH22w==,420,TCP,3,1731.744442612728,,0.0670125300890952,1,Edge,1,0
gAAAAABnx5eqRqYpBfODs8QEgfC4m9RbP41fimSc1OKTDF1eRC74f59VTwABj1jTyrZXCKepaZRyE0b-cBL3cJ1oRNFzvF0wTg==,747,TCP,5,1916.6941751152413,DES,0.0566648869905964,1,Unknown,0,1
gAAAAABnx5eqK-v4SqGfidSHH_aYyUs4MY52DYhioPyDDwJaQuWZ6ovqPpvyn2Azf7PnRWwvVjm8VnXJJMscjGfwXkjkUA_fZg==,575,TCP,2,542.0102459826745,,0.3913150932804857,0,Firefox,0,0
gAAAAABnx5eq25cEjdq0DdErOkgtZ17sYN8XfiDwm0MaLaFeJRZbT5sPAT1XrxkG8lrQabs7IGvIZufFY__as1lnUznzCT1vRw==,306,TCP,3,351.2091113677177,AES,0.1376706436599373,0,Chrome,0,0
gAAAAABnx5eqr4nbJlWKCX4EEMrKIoxtM4DPVQTb8IZ7aRYGNgIiWdlhE0_Us1Zg0U4ql3pb75yMVHYEwSJpWoP6gXUfZDGp9g==,437,TCP,4,1843.5580310809864,AES,0.1261620338152414,2,Chrome,0,0
gAAAAABnx5eqMIuYwt7KRWxEJB66kgmGUEyTDi1eRNgg1dSL0Or3CiNU0CTFMUmPWXLA-KlJkgkx3fghOtfJpNCzoAoSVLdhiw==,377,TCP,3,242.43202303083228,AES,0.4151449328540208,1,Chrome,0,0
gAAAAABnx5eqXhJ5I0_kXUfNEGHgO8XfwUj_2XcmWNHJ5xoJ115mV10TxhBw-Pte34Fz2EQGZUmrBTb_eBDQmff2aYpkRMo6vw==,358,UDP,4,1275.0384514738278,AES,0.6096829652949248,1,Chrome,0,1
gAAAAABnx5eqH0LLem-lxrc3tS_0gz2oLbqDeummDyvrgCFv7rZzRAjHZwnpOBGNkT7-MOq0kLurSgJa2_fqIJfbxfIBDQIZ8Q==,695,UDP,6,1914.4885243246763,DES,0.4803424691246525,2,Edge,0,1
gAAAAABnx5eqZxjHlDeE9xx8bvSyj7fNnbM1lJdilqvQpn_UTw5VDcj7aRqbeROvvleSuRmI9P6TS56jHhFZGtAuHfA6q7X2xw==,225,TCP,3,1076.7941541266457,,0.5195941403394084,1,Edge,0,1
gAAAAABnx5eq6TcBzKaw6bOa8bK3HWlEvZxAAfNuuiM-7RW11g_UFeaToEboRqGDyFXE7PGXK48COdWf2qM2Hf3BZJAVDe0eFA==,821,TCP,5,911.1979114604924,AES,0.3167347178143606,1,Edge,0,0
